customer_id,full_name,total_revenue
468336,Swati Malhotra,21750.03
468338,Isha Singh,3164.13
468342,Ankit Kapoor,14759.34
468343,Deepak Das,2722.94
468352,Vikas Das,9721.36
468381,Aarti Khan,4111.44
468385,Nidhi Patel,9693.60
468401,Aarti Kapoor,2402.48
468403,Nidhi Malhotra,7292.97
468404,Ajay Patel,2725.22
468405,Pooja Chatterjee,11615.60
468430,Sneha Sharma,8736.06
468431,Swati Khan,6928.72
468438,Kavita Singh,1952.40
468453,Preeti Singh,2078.92
468463,Riya Mehta,598.19
468475,Shreya Patel,1660.62
468481,Aarti Gupta,7759.28
468489,Shreya Das,2020.65
468493,Sanjay Banerjee,17806.05
468520,Khan,2448.70
468534,Amit Patel,10188.12
468535,Preeti Gupta,6075.36
468543,Nitin Khan,17901.72
468569,Isha Singh,8712.66
468581,Swati Iyer,4436.38
468582,Priya Banerjee,13335.60
468587,Pooja Iyer,4300.78
468588,Isha Mehta,25992.46
468595,Vivek Gupta,11637.45
468599,Riya Banerjee,2091.28
468601,Prakash Banerjee,15395.48
468611,Rashmi Agarwal,6319.38
468618,Priya Reddy,4064.95
468654,Meera Das,4379.36
468657,Ajay Reddy,3884.91
468673,Vivek Khan,2921.40
468675,Amit Khan,14313.84
468684,Anjali Iyer,13465.86
468696,Aarti Das,17761.11
468702,Suresh Gupta,2210.48
468705,Kavita Iyer,7615.55
468715,Nidhi Sharma,2752.26
468741,Meera Chatterjee,4841.78
468748,Nidhi Kapoor,2892.18
468749,Kavita Singh,5672.38
468785,Priya Patel,3153.32
468801,Meera Gupta,3818.54
468809,Aarti Kapoor,12745.56
468836,Manish Mehta,8610.57
468853,Anjali Khan,6828.72
468862,Deepak Sharma,5391.44
468867,Preeti Verma,4066.57
468878,Shreya Patel,16200.87
468890,Isha Sharma,1203.45
468891,Rashmi Khan,11694.10
468892,Isha Patel,6254.80
468923,Aarti Banerjee,15295.32
468930,Neha Das,9955.38
468940,Aarti Das,1402.51
468950,Rashmi Agarwal,19921.80
468970,Nitin Verma,1440.47
468972,Shreya Chatterjee,11807.34
468986,Shreya Iyer,7019.56
468990,Kavita Mehta,2049.55
468998,Isha Banerjee,3141.38
469005,Amit Das,1142.90
469020,Meera Iyer,1165.86
469032,Pooja,3795.84
469034,Preeti Verma,2146.96
469059,Ankit Agarwal,19669.20
469066,Arjun Malhotra,14948.28
469072,Aarti Khan,6255.14
469092,Pooja Malhotra,17197.01
469095,Meera Agarwal,5755.11
469107,Anjali Agarwal,3622.18
469110,Amit Banerjee,17795.04
469121,Arjun Khan,1438.66
469137,Sneha Banerjee,5519.32
469165,Nidhi Chatterjee,4936.20
469197,Kavita Iyer,759.27
469199,Nidhi Patel,10120.28
469200,Shreya Gupta,5091.36
469206,Priya Das,9620.34
469207,Anjali Das,2033.01
469217,Riya Malhotra,21179.55
469242,Suresh Das,13163.32
469245,Rohit Gupta,17021.64
469266,Riya Banerjee,2954.55
469279,Amit Chatterjee,21572.97
469287,Rahul Iyer,23117.13
469308,Sanjay Singh,6945.66
469328,Aarti Gupta,8161.76
469337,Anjali Sharma,438.20
469338,Nidhi Singh,2996.42
469346,Rashmi Malhotra,19719.06
469396,Sanjay Malhotra,2158.84
469400,Ajay Kapoor,1581.30
469406,Neha Singh,4282.51
469420,Priya Gupta,9155.72
469425,Kunal Singh,3580.54
469428,Pooja Agarwal,22879.53
469442,Priya Iyer,5840.10
469461,Isha Mehta,4069.30
469476,Aarti Reddy,9418.14
469506,Rahul Gupta,3035.42
469510,Kavita Reddy,9249.06
469521,Meera Khan,10132.44
469522,Prakash Mehta,10641.52
469526,Kavita Iyer,2017.37
469545,Rashmi Reddy,8502.34
469551,Shreya Mehta,10796.05
469560,Isha Khan,14600.07
469572,Nidhi Gupta,8984.16
469585,Kunal Chatterjee,15789.93
469623,Neha Malhotra,14112.26
469627,Ajay Kapoor,4544.10
469635,Aarti Patel,3113.07
469642,Meera Kapoor,12623.62
469649,Sanjay Iyer,8022.18
469680,Kunal Mehta,13503.18
469690,Preeti Patel,6359.32
469697,Meera Agarwal,6547.50
469714,Nidhi Khan,6062.96
469718,Meera Iyer,4586.61
469724,Vikas Das,2911.88
469737,Aarti Reddy,12356.18
469759,Vivek Iyer,8392.90
469777,Suresh Sharma,4954.80
469778,Kavita Agarwal,6174.87
469799,Sneha Agarwal,6949.77
469800,Suresh Khan,646.57
469811,Neha Reddy,6900.30
469815,Arjun Reddy,23207.01
469817,Rohit Agarwal,3603.72
469828,Aarti Mehta,21893.16
469840,Pooja Chatterjee,2853.78
469860,Isha Banerjee,6094.06
469868,Sneha Sharma,1791.34
469870,Rohit Singh,4259.64
469889,Suresh Banerjee,11796.00
469901,Sanjay Patel,12332.86
469945,Kunal Iyer,17547.72
469954,Aarti Agarwal,9704.73
469958,Isha Malhotra,2873.25
469959,Swati Verma,18746.88
469978,Neha Sharma,5045.78
469998,Prakash Singh,2001.96
470018,Swati Gupta,8455.40
470029,Aarti Reddy,4472.04
470039,Pooja Chatterjee,13203.72
470042,Priya Verma,15175.72
470058,Neha Chatterjee,14643.36
470074,Nidhi Chatterjee,7313.26
470075,Rashmi Kapoor,2687.60
470096,Kunal Chatterjee,4956.22
470099,Rashmi Malhotra,14884.54
470101,Vikas Singh,9389.42
470118,Suresh Malhotra,12030.86
470130,Anjali Iyer,21834.33
470131,Sanjay Sharma,10352.62
470142,Shreya Singh,5776.45
470146,Swati Singh,13391.22
470156,Swati Verma,4828.04
470179,Preeti Gupta,3598.56
470184,Shreya Mehta,2703.77
470185,Neha,5770.04
470203,Shreya Malhotra,7375.38
470214,Kavita Chatterjee,9631.06
470229,Swati Malhotra,2615.61
470231,Neha Reddy,14040.44
470270,Riya Banerjee,8957.50
470276,Arjun Verma,6698.33
470284,Nitin Malhotra,23217.87
470285,Neha Reddy,8791.08
470295,Anjali Agarwal,14645.52
470314,Arjun Khan,13366.62
470327,Pooja Das,18557.82
470350,Sneha Banerjee,1127.55
470356,Shreya Chatterjee,6822.02
470377,Suresh Singh,17610.21
470390,Isha Gupta,3280.29
470397,Aarti Mehta,1693.36
470430,Sneha Iyer,13607.52
470440,Priya Mehta,3382.80
470458,Ankit Verma,7000.89
470459,Preeti Das,17958.12
470465,Vikas Patel,3036.38
470494,Vikas Das,15089.90
470498,Meera Chatterjee,7109.80
470507,Manish Das,4439.25
470514,Aarti Singh,6533.92
470556,Aarti Singh,10238.64
470563,Sanjay Verma,1510.22
470565,Sanjay Gupta,20420.46
470572,Shreya Mehta,9859.44
470581,Riya Patel,8357.13
470584,Malhotra,5651.36
470586,Kavita Malhotra,10695.42
470594,Sneha Malhotra,1744.83
470603,Priya Patel,3648.14
470627,Rohit Das,1863.77
470632,Anjali Chatterjee,7808.92
470647,Kunal Chatterjee,15455.40
470652,Nidhi Reddy,10077.10
470656,Amit Sharma,8880.18
470677,Preeti Verma,3684.52
470684,Anjali Gupta,3261.21
470697,Manish Reddy,4180.37
470701,Vikas Iyer,10389.81
470702,Rashmi Chatterjee,5816.38
470710,Kunal Mehta,4036.51
470729,Nidhi Malhotra,10999.06
470751,Shreya Kapoor,10076.56
470752,Preeti Gupta,6397.30
470760,Kunal Chatterjee,9709.36
470770,Shreya Gupta,17772.09
470771,Neha Malhotra,8585.68
470784,Rashmi Gupta,14575.98
470789,Kavita Sharma,13484.82
470794,Preeti Malhotra,8093.19
470843,Pooja Singh,7302.30
470846,Meera Gupta,7259.25
470850,Sneha Khan,4287.77
470859,Vivek Chatterjee,3201.74
470871,Kavita Agarwal,7249.80
470872,Prakash Gupta,23769.15
470876,Neha Malhotra,448.99
470893,Pooja Reddy,4074.52
470911,Swati Malhotra,13268.30
470929,Sneha Banerjee,8337.50
470933,Priya Das,4737.88
470939,Meera Das,18389.67
470953,Ajay Malhotra,7480.04
470961,Meera Sharma,10902.24
470990,Arjun Banerjee,5125.58
470993,Priya Khan,11091.48
470999,Pooja Reddy,589.44
471017,Meera,6727.99
471025,Isha Khan,13859.42
471032,Sanjay Banerjee,4158.76
471045,Ajay Singh,1544.72
471049,Priya Khan,2197.50
471054,Rohit Singh,5407.47
471070,Sanjay Das,23180.20
471073,Kavita Chatterjee,1718.56
471101,Preeti Patel,24019.80
471114,Riya Kapoor,7540.59
471120,Meera Reddy,6567.43
471124,Neha Khan,1365.42
471127,Riya Das,10227.32
471135,Nidhi Gupta,3637.92
471137,Meera Gupta,21369.66
471138,Nitin Reddy,2598.98
471145,Prakash Agarwal,15628.74
471154,Ajay Patel,11387.22
471167,Neha Gupta,1150.64
471170,Nidhi Kapoor,19667.26
471211,Riya Banerjee,3043.92
471217,Riya Banerjee,4363.14
471219,Sneha Chatterjee,4747.38
471229,Kunal Khan,4279.38
471234,Ankit Malhotra,5696.42
471242,Pooja Mehta,22623.24
471251,Riya Agarwal,5995.34
471252,Kunal Verma,10927.62
471277,Nidhi Malhotra,3569.54
471278,Nidhi Reddy,18426.24
471293,Aarti Das,6735.06
471303,Sneha Khan,12648.48
471305,Sneha Singh,13899.36
471332,Meera Banerjee,6788.34
471338,Swati Mehta,18778.71
471341,Nidhi Agarwal,13711.68
471349,Vikas Mehta,6776.19
471350,Kavita Das,12268.66
471358,Preeti Iyer,5776.10
471384,Meera Patel,8079.58
471390,Arjun Gupta,5203.66
471417,Ankit Mehta,10671.42
471423,Anjali Chatterjee,2262.52
471430,Sanjay Das,15726.08
471433,Pooja Mehta,3745.29
471449,Meera Reddy,3233.03
471471,Rashmi Das,3699.63
471505,Isha Patel,15438.99
471520,Sneha Khan,440.55
471523,Sanjay Das,11427.36
471533,Sneha Banerjee,11299.05
471538,Rashmi Banerjee,12106.94
471540,Isha Mehta,15458.98
471565,Nitin Reddy,13570.58
471575,Preeti Mehta,11575.96
471581,Vikas Singh,1168.78
471594,Rashmi Iyer,2726.94
471596,Isha Reddy,10635.69
471609,Shreya Malhotra,2707.48
471637,Isha Agarwal,14439.58
471638,Prakash Kapoor,11301.66
471650,Deepak Iyer,7330.65
471654,Vikas Sharma,3538.40
471660,Rahul Gupta,6160.54
471663,Rashmi Chatterjee,3544.11
471672,Riya Singh,3060.20
471674,Anjali Sharma,1110.51
471677,Nitin Khan,10543.60
471689,Nidhi Khan,4823.00
471701,Swati Singh,10405.96
471704,Priya Reddy,1958.93
471738,Nitin Sharma,3750.34
471739,Sneha Sharma,11916.60
471750,Riya Kapoor,5093.61
471763,Suresh Malhotra,2340.08
471770,Vikas Singh,7690.04
471776,Neha Reddy,11033.52
471803,Shreya Malhotra,10097.46
471805,Neha Singh,20282.16
471815,Nidhi Banerjee,8787.78
471823,Pooja Verma,15766.06
471825,Nidhi Banerjee,11181.21
471828,Arjun Gupta,6754.78
471833,Rohit Gupta,44213.97
471838,Vikas Gupta,14514.47
471841,Nidhi Singh,18189.96
471851,Meera Singh,16607.82
471864,Isha Sharma,10863.03
471873,Riya Agarwal,16787.97
471874,Aarti Sharma,10880.04
471875,Ajay Iyer,20578.65
471890,Vikas Kapoor,14787.18
471917,Priya Singh,27228.31
471919,Deepak Banerjee,4685.07
471927,Shreya Khan,1713.64
471940,Sneha Sharma,28437.69
471941,Kunal Mehta,3206.58
471977,Anjali Reddy,8125.62
471978,Pooja Banerjee,2701.74
471988,Riya Singh,7072.72
471998,Vivek Malhotra,6079.40
471999,Aarti Kapoor,12460.89
472007,Rashmi Reddy,15535.96
472015,Aarti Chatterjee,12348.82
472043,Vikas Agarwal,5043.17
472044,Rashmi Iyer,4748.00
472073,Anjali Singh,3086.42
472128,Swati Iyer,9459.36
472130,Aarti Mehta,5478.92
472143,Preeti Khan,13357.74
472154,Pooja Gupta,16042.71
472174,Isha Malhotra,8285.07
472179,Shreya Banerjee,12105.28
472200,Rashmi Reddy,11986.40
472215,Aarti Mehta,6084.36
472243,Ankit Patel,1355.31
472248,Sneha Reddy,8034.72
472267,Kavita Banerjee,4613.88
472319,Sneha Chatterjee,23323.44
472324,Deepak Iyer,6579.96
472328,Nidhi Patel,6298.26
472342,Pooja Patel,10297.20
472352,Isha Mehta,9915.86
472361,Aarti Verma,2218.74
472371,Sneha Verma,5169.22
472396,Sneha Mehta,2782.00
472407,Swati Sharma,2583.05
472421,Aarti Khan,6489.00
472438,Priya Patel,3104.60
472444,Sneha Verma,15875.16
472454,Anjali Chatterjee,22995.96
472470,Neha Sharma,4219.78
472473,Ankit Das,5079.54
472498,Swati Gupta,6862.10
472500,Vivek Gupta,16692.87
472509,Manish Singh,8307.48
472512,Rahul Banerjee,9869.56
472516,Meera Sharma,3177.98
472521,Ankit Reddy,5344.54
472538,Shreya Patel,9777.98
472549,Arjun Iyer,14176.14
472558,Isha,7584.03
472564,Rohit Reddy,4451.03
472566,Priya Reddy,5801.46
472588,Vivek Sharma,7767.25
472599,Neha Agarwal,12966.34
472618,Nidhi Khan,15382.00
472621,Preeti Gupta,555.95
472673,Shreya Iyer,12858.78
472702,Riya Banerjee,4606.84
472708,Riya Agarwal,2166.78
472721,Anjali Sharma,15640.72
472729,Aarti Verma,11941.58
472769,Swati Agarwal,6590.51
472772,Deepak Khan,13512.78
472787,Kavita Das,1002.79
472805,Anjali Gupta,16817.70
472813,Riya Chatterjee,14074.83
472822,Aarti Verma,23858.70
472826,Preeti Gupta,4080.42
472834,Shreya Khan,11784.96
472872,Kavita Malhotra,18457.86
472873,Riya Verma,5576.34
472874,Nidhi Khan,18036.87
472882,Preeti Iyer,2994.71
472893,Pooja Malhotra,4203.72
472897,Isha Verma,7472.28
472900,Vikas Patel,13640.90
472918,Anjali Singh,676.58
472979,Preeti Kapoor,3846.46
472982,Kavita,6020.52
472996,Nitin Agarwal,7195.38
473006,Isha Verma,14969.02
473011,Riya Sharma,6093.39
473015,Pooja Malhotra,4508.92
473019,Rohit Iyer,21613.98
473033,Arjun Verma,4498.55
473034,Iyer,10559.08
473055,Swati Malhotra,1503.87
473058,Sneha Mehta,16817.13
473064,Isha Sharma,3094.86
473065,Pooja Reddy,4996.99
473074,Kavita Iyer,5127.46
473076,Anjali Malhotra,1627.79
473083,Suresh Mehta,7565.44
473094,Riya Banerjee,16995.99
473097,Riya Mehta,23757.36
473099,Aarti Gupta,4879.88
473101,Sneha Agarwal,15204.80
473125,Preeti Verma,16967.22
473130,Kavita Iyer,15335.76
473131,Riya Agarwal,20265.81
473144,Pooja Kapoor,7380.20
473157,Vikas Gupta,18710.19
473161,Vivek Sharma,6253.68
473162,Amit Verma,3294.14
473178,Rashmi Iyer,21697.38
473202,Pooja Khan,4765.03
473225,Rashmi Patel,650.11
473230,Rohit Mehta,3383.64
473241,Aarti Reddy,13166.86
473297,Riya Chatterjee,4697.98
473305,Vikas Iyer,23403.60
473321,Manish Agarwal,5696.94
473333,Prakash Chatterjee,18032.69
473337,Rashmi Sharma,7020.84
473343,Shreya Banerjee,12515.82
473355,Preeti Chatterjee,10379.36
473358,Arjun Iyer,14087.49
473363,Sneha Singh,18901.90
473385,Anjali Mehta,3655.70
473417,Isha Banerjee,5437.60
473434,Nidhi Malhotra,3937.17
473444,Meera Malhotra,1083.78
473446,Sneha Iyer,23700.24
473448,Anjali Verma,14869.08
473452,Riya Patel,11595.30
473485,Vivek Sharma,2707.35
473500,Reddy,14821.26
473507,Shreya Singh,7294.08
473508,Preeti Kapoor,6335.74
473516,Arjun Reddy,5032.59
473537,Vikas Malhotra,4182.28
473542,Swati Singh,7330.16
473558,Anjali Mehta,9319.86
473562,Shreya Patel,12205.38
473578,Rohit Agarwal,5294.63
473588,Vikas Gupta,1311.74
473617,Vikas Mehta,13433.80
473632,Preeti Patel,11712.82
473644,Pooja Patel,11313.24
473649,Neha Gupta,5353.17
473651,Swati Banerjee,10902.84
473659,Swati Agarwal,1489.94
473675,Rashmi Sharma,19667.25
473684,Ankit Sharma,13660.56
473686,Kunal Verma,13768.23
473689,Rahul Singh,982.10
473698,Khan,9472.18
473704,Priya Reddy,18590.88
473713,Pooja Reddy,3662.02
473718,Preeti Kapoor,8468.14
473752,Swati Das,3315.84
473767,Ankit Iyer,21840.57
473770,Aarti Sharma,1244.04
473772,Nidhi Agarwal,2363.64
473773,Ajay Malhotra,22963.98
473778,Amit Mehta,1176.97
473785,Riya Patel,9008.56
473788,Meera Das,3204.82
473798,Pooja Chatterjee,7394.67
473802,Aarti,7015.20
473807,Priya Das,4471.10
473808,Priya Das,7598.18
473822,Amit Kapoor,4756.35
473824,Nidhi Sharma,14230.82
473830,Sneha Das,1300.44
473833,Riya Iyer,6179.53
473843,Neha Verma,18871.89
473852,Swati Singh,7567.77
473869,Sneha Sharma,2160.00
473876,Aarti Singh,6741.78
473878,Isha Sharma,13301.20
473883,Riya Banerjee,4745.56
473885,Preeti Khan,6626.24
473899,Preeti Verma,16457.61
473917,Swati Das,5565.16
473922,Nidhi Reddy,13722.64
473927,Riya Sharma,4616.34
473934,Nidhi Sharma,2375.14
473935,Pooja Verma,7608.30
473941,Preeti Iyer,9948.16
473945,Nidhi Reddy,14595.38
473946,Aarti Chatterjee,5949.05
473952,Pooja Das,4559.58
473955,Anjali Singh,7251.54
473956,Arjun Sharma,5113.56
473968,Manish Agarwal,4890.48
473989,Ankit Kapoor,14658.56
473990,Sanjay Das,6446.13
474012,Rashmi Khan,23777.07
474040,Isha Chatterjee,15888.28
474042,Riya Banerjee,14821.60
474043,Rashmi Reddy,13226.96
474045,Rahul Iyer,5645.02
474047,Anjali Khan,3422.20
474050,Sneha Verma,11008.41
474060,Shreya Banerjee,819.52
474065,Meera Verma,7976.59
474067,Nitin Verma,22383.00
474077,Sanjay Reddy,5264.93
474109,Anjali Das,2935.38
474114,Rahul Iyer,2331.68
474121,Suresh Patel,20417.40
474123,Sneha,11953.78
474148,Nitin Iyer,1647.78
474168,Shreya Singh,6623.80
474175,Amit Malhotra,5453.60
474215,Pooja Sharma,606.78
474219,Vikas Singh,8549.48
474227,Riya Khan,9434.86
474240,Swati Chatterjee,14774.10
474241,Neha Das,1594.38
474251,Riya Iyer,10635.45
474293,Pooja Banerjee,10142.91
474298,Nitin Kapoor,16386.27
474299,Preeti Chatterjee,16749.72
474328,Rashmi Khan,1119.97
474344,Kavita Reddy,605.86
474354,Sanjay Malhotra,6016.08
474368,Aarti Malhotra,12674.76
474381,Aarti Chatterjee,3422.73
474391,Shreya Agarwal,1600.24
474407,Rashmi Kapoor,7024.14
474420,Nidhi Malhotra,26338.07
474429,Anjali Iyer,4315.11
474437,Sanjay Mehta,10519.89
474451,Neha Mehta,11231.79
474467,Priya Agarwal,17390.55
474476,Deepak Malhotra,20072.74
474478,Prakash Verma,5968.88
474510,Sneha Verma,16619.64
474518,Meera Agarwal,18862.50
474526,Riya Banerjee,17121.69
474539,Meera Verma,5588.82
474568,Neha Iyer,4103.86
474575,Shreya Patel,8894.40
474592,Nidhi Chatterjee,7592.93
474602,Rashmi Verma,10805.04
474618,Rashmi Malhotra,6419.94
474620,Kavita Iyer,3265.74
474627,Aarti Sharma,3714.94
474646,Nitin Singh,7727.92
474648,Aarti Singh,6139.98
474651,Manish Kapoor,20723.22
474663,Ajay Iyer,12836.28
474667,Prakash Banerjee,5382.66
474671,Isha Reddy,5429.14
474680,Anjali Gupta,11089.22
474681,Aarti Singh,2492.34
474687,Riya Chatterjee,8587.32
474693,Ankit Chatterjee,589.75
474698,Swati Banerjee,975.65
474706,Vikas Banerjee,2795.82
474715,Ajay Verma,23718.48
474749,Nidhi Banerjee,25397.82
474759,Riya Banerjee,8865.30
474770,Sneha Khan,1723.66
474777,Aarti Reddy,6246.09
474778,Kavita Agarwal,18652.65
474779,Prakash Khan,3362.12
474798,Isha Agarwal,9985.08
474812,Priya Kapoor,1124.31
474813,Isha Agarwal,22635.75
474842,Sneha Reddy,2724.18
474857,Vikas Verma,1517.86
474862,Sanjay Verma,2613.16
474883,Meera Kapoor,4773.64
474916,Meera Iyer,17765.37
474949,Riya Khan,961.36
474950,Riya Mehta,1623.78
474957,Anjali Iyer,8922.76
474961,Isha Singh,3983.72
474970,Swati Malhotra,3924.78
474973,Swati Verma,6778.72
474976,Anjali Malhotra,14976.32
475012,Prakash Chatterjee,972.99
475022,Aarti Kapoor,19473.45
475025,Sneha Malhotra,3540.70
475028,Anjali Malhotra,12112.40
475036,Neha Banerjee,6994.94
475041,Meera Chatterjee,17980.56
475055,Aarti Kapoor,4807.68
475064,Arjun Singh,7790.56
475087,Shreya Chatterjee,19096.32
475124,Sneha Patel,8607.68
475138,Isha Gupta,22817.43
475156,Shreya Gupta,9376.00
475163,Prakash Kapoor,2024.67
475169,Priya Banerjee,14446.50
475182,Ankit Sharma,14892.06
475188,Rashmi Gupta,14522.66
475201,Vikas Banerjee,11694.58
475204,Prakash Das,22423.29
475218,Shreya Reddy,8812.29
475224,Isha Banerjee,8432.42
475249,Ajay Patel,1507.36
475263,Preeti Verma,690.38
475271,Vivek Kapoor,15328.08
475274,Rohit Das,8974.60
475291,Deepak Patel,3202.96
475292,Ankit Banerjee,15397.14
475294,Arjun Reddy,3111.28
475306,Aarti Chatterjee,995.44
475317,Rohit Das,9327.76
475328,Riya Kapoor,1395.29
475332,Riya Kapoor,23754.96
475334,Rashmi Reddy,14797.60
475336,Priya Singh,2134.47
475348,Suresh Gupta,9977.92
475352,Vivek Sharma,4576.84
475360,Priya Agarwal,6575.22
475376,Riya Das,6410.44
475381,Rashmi Mehta,4131.72
475392,Shreya,3897.12
475402,Isha Verma,2249.36
475418,Rashmi Gupta,9072.14
475424,Anjali Khan,9130.72
475427,Preeti Verma,15094.26
475430,Shreya Mehta,3634.02
475432,Deepak Das,6938.02
475440,Swati Verma,5637.10
475471,Riya Singh,20168.01
475503,Meera Verma,1320.32
475508,Kavita Khan,10454.20
475525,Neha Banerjee,17656.11
475526,Swati Patel,10360.59
475531,Aarti Khan,14772.78
475550,Vikas Reddy,17082.09
475564,Sneha Mehta,11190.16
475583,Meera Iyer,5375.20
475584,Suresh Gupta,14756.28
475597,Vivek Patel,13159.72
475609,Kavita Banerjee,10071.08
475614,Meera Das,13857.27
475615,Neha Reddy,7839.72
475641,Meera Verma,23149.74
475645,Vikas Singh,2089.68
475661,Rashmi Mehta,15876.92
475676,Swati Reddy,21180.81
475680,Priya Chatterjee,2238.84
475683,Pooja Patel,2674.35
475686,Nidhi Singh,9937.98
475726,Riya Gupta,15575.68
475739,Isha Agarwal,7842.89
475740,Kunal Singh,3569.16
475742,Meera Khan,4669.14
475743,Anjali Banerjee,5260.64
475756,Amit Malhotra,4156.84
475757,Pooja Agarwal,8888.76
475758,Manish Kapoor,8660.84
475759,Ajay Sharma,8658.10
475790,Swati Das,12486.12
475794,Anjali Patel,15591.78
475795,Anjali Singh,13530.16
475811,Ankit Verma,18820.32
475831,Priya Patel,5898.91
475846,Rahul Reddy,4622.55
475852,Preeti Iyer,4378.38
475855,Rashmi Reddy,4962.40
475869,Aarti Sharma,686.29
475875,Nidhi Kapoor,3218.48
475882,Nidhi Mehta,7934.34
475885,Rahul Kapoor,7947.20
475899,Rohit Kapoor,14696.04
475905,Kavita Khan,650.62
475912,Ankit Mehta,11248.86
475914,Kavita Verma,7579.48
475944,Anjali Reddy,18248.31
475972,Aarti Reddy,3655.79
475985,Ankit Mehta,6504.12
476008,Riya Verma,2498.91
476026,Neha Malhotra,23161.20
476034,Anjali Gupta,6442.54
476035,Kunal Banerjee,13328.36
476050,Prakash Malhotra,3205.60
476051,Aarti Das,5696.06
476052,Rashmi Malhotra,681.74
476055,Ankit Reddy,13014.16
476066,Isha Banerjee,7230.17
476076,Preeti Reddy,7819.96
476100,Pooja Patel,22965.51
476118,Anjali Patel,2123.97
476127,Nidhi Khan,2343.50
476133,Preeti Mehta,2461.41
476155,Nidhi Malhotra,23191.65
476171,Isha Verma,9235.94
476175,Isha Gupta,12210.90
476194,Rashmi Agarwal,6546.02
476197,Meera Agarwal,8811.66
476204,Swati Agarwal,8122.35
476207,Ajay Gupta,5522.66
476238,Kavita Patel,8709.62
476244,Riya Banerjee,7393.26
476253,Rahul Malhotra,8572.38
476262,Shreya Das,4280.52
476279,Nitin Khan,12133.20
476295,Swati Patel,4821.20
476302,Swati Sharma,16408.08
476310,Swati Gupta,3702.18
476316,Neha Singh,5234.45
476331,Sanjay Das,9427.56
476348,Manish Malhotra,7908.78
476353,Anjali Agarwal,1268.52
476371,Amit Das,2119.38
476375,Shreya Agarwal,5819.85
476378,Sneha Das,16407.54
476392,Preeti Agarwal,1153.40
476393,Kunal Khan,16743.93
476400,Rohit Das,12747.86
476401,Rashmi Malhotra,21436.17
476409,Neha Mehta,5924.71
476413,Rashmi Singh,15166.94
476428,Riya Agarwal,1539.50
476434,Isha Khan,15997.44
476438,Suresh Patel,9148.50
476449,Nitin Reddy,15491.66
476454,Manish Verma,2590.02
476455,Nitin Mehta,12017.34
476481,Isha Reddy,3719.79
476489,Anjali Patel,5614.59
476501,Aarti Malhotra,1296.07
476506,Meera Sharma,2877.76
476510,Kavita Patel,5460.20
476547,Shreya Malhotra,13484.14
476559,Preeti Kapoor,2186.95
476569,Meera Chatterjee,21390.69
476598,Sneha Mehta,13764.42
476603,Sanjay Gupta,3298.19
476610,Ajay Singh,9688.52
476611,Sneha Khan,6181.05
476618,Suresh Agarwal,1631.68
476631,Kunal Singh,19035.81
476638,Aarti Khan,18600.00
476649,Nidhi Reddy,2725.60
476660,Kavita Sharma,11251.56
476693,Aarti Das,16654.14
476694,Meera Sharma,4250.66
476718,Anjali Singh,14087.43
476736,Vivek Kapoor,21726.33
476737,Rohit Kapoor,17022.12
476738,Sanjay Iyer,15998.26
476749,Suresh Iyer,3243.55
476754,Sneha Chatterjee,11218.54
476790,Preeti Mehta,4037.90
476793,Das,7447.83
476817,Shreya Malhotra,4778.86
476824,Ankit Das,12880.98
476835,Vikas Agarwal,8643.36
476837,Nidhi Iyer,5757.65
476845,Preeti Sharma,12921.74
476852,Aarti Das,11860.28
476853,Anjali Das,5101.05
476878,Rahul Mehta,6416.82
476891,Anjali Verma,12797.34
476893,Preeti Gupta,2466.48
476902,Isha Gupta,14050.96
476907,Amit Sharma,4676.18
476913,Deepak Mehta,9327.72
476915,Preeti Singh,19605.60
476939,Rohit Malhotra,4080.14
476948,Aarti Gupta,8347.64
476955,Chatterjee,4185.68
476964,Deepak Mehta,7328.36
476983,Swati Singh,14927.64
476993,Anjali Khan,5711.72
477010,Shreya Malhotra,2336.60
477022,Aarti Kapoor,3130.59
477046,Rahul Malhotra,1961.93
477060,Manish Banerjee,15177.20
477070,Rashmi Khan,6421.51
477076,Prakash Chatterjee,13257.08
477079,Neha Gupta,7520.75
477080,Shreya Reddy,5366.00
477094,Kavita Gupta,4671.78
477127,Shreya Singh,22884.21
477158,Rohit Mehta,4140.81
477181,Sneha Singh,2115.20
477192,Neha Sharma,2259.80
477197,Riya Mehta,2076.27
477205,Anjali Patel,7431.99
477215,Aarti Das,2744.88
477222,Meera Sharma,23350.71
477225,Rashmi Verma,14001.68
477234,Priya Patel,19434.96
477249,Shreya Kapoor,1218.16
477251,Arjun Gupta,4138.28
477258,Anjali Malhotra,7996.96
477281,Aarti Agarwal,5010.12
477294,Aarti Chatterjee,5681.90
477299,Sneha Das,2374.28
477319,Kavita Iyer,1536.34
477324,Vivek Gupta,10259.25
477330,Preeti Mehta,5429.58
477333,Swati Sharma,13622.22
477334,Nitin Chatterjee,19271.67
477336,Preeti Mehta,13806.16
477347,Neha Malhotra,6789.54
477348,Isha Iyer,6697.92
477391,Priya Iyer,14248.62
477394,Deepak Agarwal,7665.63
477423,Arjun Malhotra,13685.85
477431,Isha Banerjee,614.61
477441,Aarti Das,13347.18
477447,Meera Malhotra,23245.11
477449,Preeti Khan,1276.88
477450,Isha Gupta,4357.36
477467,Kavita Malhotra,3598.52
477493,Arjun Khan,17528.22
