customer_id,full_name,last_order_date,days_since_last_order,total_orders,churn_status
927374,Kavita Gupta,2025-07-22,281,1,Churned
529115,Meera Kapoor,2025-07-22,281,2,Churned
553613,Priya Das,2025-07-22,281,2,Churned
887138,Nitin Das,2025-07-22,281,2,Churned
998664,Pooja Iyer,2025-07-22,281,2,Churned
618111,Preeti Reddy,2025-07-22,281,2,Churned
740222,Isha Malhotra,2025-07-22,281,2,Churned
948974,Swati Agarwal,2025-07-22,281,3,Churned
29443,Riya Patel,2025-07-22,281,2,Churned
912086,Preeti Kapoor,2025-07-22,281,1,Churned
740030,Sneha Patel,2025-07-22,281,2,Churned
621651,Riya Kapoor,2025-07-22,281,1,Churned
861915,Nidhi Singh,2025-07-22,281,2,Churned
455791,Isha Khan,2025-07-22,281,2,Churned
378499,Swati Sharma,2025-07-22,281,3,Churned
130254,Pooja Singh,2025-07-22,281,1,Churned
952154,Aarti Verma,2025-07-22,281,1,Churned
679368,Priya Sharma,2025-07-22,281,3,Churned
770571,Riya Banerjee,2025-07-22,281,2,Churned
377220,Vivek Banerjee,2025-07-22,281,4,Churned
719959,Arjun Mehta,2025-07-22,281,2,Churned
411577,Vivek Khan,2025-07-22,281,2,Churned
168226,Vikas Verma,2025-07-22,281,3,Churned
822793,Neha Banerjee,2025-07-22,281,1,Churned
634469,Shreya Banerjee,2025-07-22,281,1,Churned
783252,Rahul Patel,2025-07-22,281,2,Churned
885253,Pooja Gupta,2025-07-22,281,3,Churned
979236,Prakash Kapoor,2025-07-22,281,3,Churned
502368,Kavita Sharma,2025-07-22,281,3,Churned
632521,Nidhi Singh,2025-07-22,281,3,Churned
369879,Pooja Mehta,2025-07-22,281,1,Churned
853816,Kunal Agarwal,2025-07-22,281,3,Churned
70991,Nidhi Mehta,2025-07-22,281,1,Churned
655941,Ankit Khan,2025-07-22,281,1,Churned
62704,Sneha Verma,2025-07-22,281,2,Churned
922661,Preeti Kapoor,2025-07-22,281,3,Churned
248688,Rashmi Agarwal,2025-07-22,281,3,Churned
660858,Rashmi Agarwal,2025-07-22,281,1,Churned
77808,Anjali Iyer,2025-07-22,281,2,Churned
311636,Anjali Gupta,2025-07-22,281,1,Churned
979589,Ajay Gupta,2025-07-22,281,6,Churned
709529,Shreya Iyer,2025-07-22,281,2,Churned
776925,Shreya Reddy,2025-07-22,281,2,Churned
536311,Swati Agarwal,2025-07-22,281,2,Churned
419773,Isha Singh,2025-07-22,281,3,Churned
450666,Pooja Singh,2025-07-22,281,2,Churned
372683,Meera Khan,2025-07-22,281,2,Churned
237186,Swati Mehta,2025-07-22,281,3,Churned
117400,Isha Khan,2025-07-22,281,3,Churned
700588,Kavita Malhotra,2025-07-22,281,3,Churned
805737,Nidhi Chatterjee,2025-07-22,281,1,Churned
392226,Ajay Singh,2025-07-22,281,2,Churned
697817,Suresh Chatterjee,2025-07-22,281,1,Churned
85129,Rohit Agarwal,2025-07-22,281,1,Churned
738240,Aarti Kapoor,2025-07-22,281,3,Churned
505678,Pooja Gupta,2025-07-22,281,2,Churned
369817,Kavita Reddy,2025-07-22,281,3,Churned
416611,Riya Agarwal,2025-07-22,281,2,Churned
873449,Kavita Khan,2025-07-22,281,3,Churned
61747,Aarti Singh,2025-07-22,281,1,Churned
369720,Meera Sharma,2025-07-22,281,1,Churned
501783,Ajay Mehta,2025-07-22,281,1,Churned
4762,Swati Kapoor,2025-07-22,281,2,Churned
586938,Vikas Malhotra,2025-07-22,281,2,Churned
181505,Kavita Khan,2025-07-22,281,2,Churned
436161,Aarti Singh,2025-07-22,281,1,Churned
977453,Amit Reddy,2025-07-22,281,1,Churned
949577,Vivek Iyer,2025-07-22,281,3,Churned
287808,Meera Kapoor,2025-07-22,281,2,Churned
735440,Manish Agarwal,2025-07-22,281,1,Churned
778857,Ajay Khan,2025-07-22,281,2,Churned
329225,Riya Chatterjee,2025-07-22,281,2,Churned
729804,Sneha Banerjee,2025-07-22,281,2,Churned
378351,Sanjay Singh,2025-07-22,281,1,Churned
55664,Prakash Verma,2025-07-22,281,1,Churned
927582,Nitin Singh,2025-07-22,281,2,Churned
758517,Kavita Banerjee,2025-07-22,281,3,Churned
595800,Suresh Iyer,2025-07-22,281,2,Churned
80443,Nidhi Chatterjee,2025-07-22,281,1,Churned
216756,Vikas Khan,2025-07-22,281,2,Churned
738162,Kavita Kapoor,2025-07-22,281,3,Churned
940067,Rahul Verma,2025-07-22,281,4,Churned
282699,Swati Banerjee,2025-07-22,281,2,Churned
591044,Sneha Reddy,2025-07-22,281,3,Churned
490915,Nitin Singh,2025-07-22,281,1,Churned
568270,Aarti Reddy,2025-07-22,281,2,Churned
517810,Meera Das,2025-07-22,281,2,Churned
57021,Kavita Kapoor,2025-07-22,281,2,Churned
723227,Neha Mehta,2025-07-22,281,2,Churned
661367,Deepak Das,2025-07-22,281,3,Churned
565865,Rashmi Gupta,2025-07-22,281,2,Churned
982017,Isha Sharma,2025-07-22,281,2,Churned
415517,Vikas Chatterjee,2025-07-22,281,2,Churned
831947,Swati Verma,2025-07-22,281,2,Churned
147356,Neha Mehta,2025-07-22,281,1,Churned
573968,Meera Mehta,2025-07-22,281,2,Churned
695950,Shreya Patel,2025-07-22,281,3,Churned
161866,Neha Khan,2025-07-22,281,3,Churned
144255,Sanjay Das,2025-07-22,281,2,Churned
690032,Deepak Mehta,2025-07-22,281,2,Churned
172216,Vikas Verma,2025-07-22,281,1,Churned
931452,Sanjay Singh,2025-07-22,281,1,Churned
696463,Swati Agarwal,2025-07-22,281,1,Churned
476353,Anjali Agarwal,2025-07-22,281,2,Churned
119812,Suresh Patel,2025-07-22,281,3,Churned
79279,Arjun Mehta,2025-07-22,281,3,Churned
688527,Kavita Gupta,2025-07-22,281,3,Churned
499973,Kavita Malhotra,2025-07-22,281,2,Churned
473922,Nidhi Reddy,2025-07-22,281,2,Churned
879126,Pooja Gupta,2025-07-22,281,1,Churned
478235,Ajay Khan,2025-07-22,281,2,Churned
517085,Deepak Banerjee,2025-07-22,281,2,Churned
989139,Shreya Sharma,2025-07-22,281,3,Churned
121325,Preeti Iyer,2025-07-22,281,3,Churned
827402,Priya Agarwal,2025-07-22,281,1,Churned
318859,Vivek Chatterjee,2025-07-22,281,2,Churned
309950,Vikas Iyer,2025-07-22,281,2,Churned
712983,Sneha Gupta,2025-07-22,281,3,Churned
542515,Nidhi Iyer,2025-07-22,281,2,Churned
665910,Nidhi Sharma,2025-07-22,281,2,Churned
746676,Neha Agarwal,2025-07-22,281,1,Churned
173067,Nidhi Mehta,2025-07-22,281,2,Churned
156869,Swati Sharma,2025-07-22,281,2,Churned
974426,Rahul Patel,2025-07-22,281,2,Churned
478832,Rashmi Das,2025-07-22,281,1,Churned
191806,Priya Mehta,2025-07-22,281,3,Churned
888829,Anjali Iyer,2025-07-22,281,2,Churned
921172,Sneha Chatterjee,2025-07-22,281,2,Churned
922921,Sneha Das,2025-07-22,281,5,Churned
309487,Ankit Iyer,2025-07-22,281,4,Churned
550708,Meera Kapoor,2025-07-22,281,2,Churned
316459,Shreya Khan,2025-07-22,281,3,Churned
656009,Nidhi Kapoor,2025-07-22,281,3,Churned
725826,Nitin Singh,2025-07-22,281,3,Churned
235650,Meera Banerjee,2025-07-22,281,2,Churned
826336,Ankit Chatterjee,2025-07-22,281,1,Churned
118465,Riya Agarwal,2025-07-22,281,1,Churned
713946,Isha Gupta,2025-07-22,281,1,Churned
225586,Swati Verma,2025-07-22,281,3,Churned
685051,Swati Gupta,2025-07-22,281,3,Churned
287476,Kavita Mehta,2025-07-22,281,2,Churned
560699,Swati Patel,2025-07-22,281,3,Churned
632222,Sanjay Banerjee,2025-07-22,281,3,Churned
502905,Swati Mehta,2025-07-22,281,3,Churned
553730,Meera Kapoor,2025-07-22,281,2,Churned
158345,Nidhi Chatterjee,2025-07-22,281,2,Churned
383113,Meera Reddy,2025-07-22,281,1,Churned
256272,Kavita Khan,2025-07-22,281,2,Churned
733122,Ajay Verma,2025-07-22,281,2,Churned
734938,Shreya Reddy,2025-07-22,281,2,Churned
384208,Neha Gupta,2025-07-22,281,2,Churned
592987,Aarti Malhotra,2025-07-22,281,3,Churned
570403,Suresh Das,2025-07-22,281,3,Churned
294159,Preeti Khan,2025-07-22,281,3,Churned
314338,Priya Mehta,2025-07-22,281,3,Churned
288292,Meera Malhotra,2025-07-22,281,2,Churned
662429,Arjun Kapoor,2025-07-22,281,2,Churned
151855,Anjali Patel,2025-07-22,281,1,Churned
569168,Priya Iyer,2025-07-22,281,2,Churned
578881,Neha Sharma,2025-07-22,281,2,Churned
830296,Aarti Kapoor,2025-07-22,281,2,Churned
54936,Aarti Das,2025-07-22,281,2,Churned
33620,Vikas Agarwal,2025-07-22,281,2,Churned
157912,Prakash Patel,2025-07-22,281,2,Churned
510295,Nidhi Reddy,2025-07-22,281,2,Churned
919074,Sneha Verma,2025-07-22,281,3,Churned
517354,Preeti Das,2025-07-22,281,2,Churned
122727,Vikas Banerjee,2025-07-22,281,2,Churned
690462,Rashmi Singh,2025-07-22,281,3,Churned
23452,Prakash Patel,2025-07-22,281,2,Churned
818813,Rohit Verma,2025-07-22,281,3,Churned
828785,Meera Mehta,2025-07-22,281,3,Churned
347875,Kunal Kapoor,2025-07-22,281,3,Churned
464525,Rohit Kapoor,2025-07-22,281,3,Churned
521942,Amit Verma,2025-07-22,281,1,Churned
26369,Kunal Agarwal,2025-07-22,281,2,Churned
744839,Pooja Sharma,2025-07-22,281,3,Churned
147256,Kavita Das,2025-07-22,281,1,Churned
570851,Deepak Agarwal,2025-07-22,281,1,Churned
709696,Rashmi Banerjee,2025-07-22,281,3,Churned
563452,Riya Malhotra,2025-07-22,281,1,Churned
36914,Pooja Kapoor,2025-07-22,281,1,Churned
477127,Shreya Singh,2025-07-22,281,3,Churned
381244,Anjali Khan,2025-07-22,281,3,Churned
518937,Swati Agarwal,2025-07-22,281,3,Churned
64062,Rahul Patel,2025-07-22,281,2,Churned
842167,Suresh Chatterjee,2025-07-22,281,2,Churned
942750,Prakash Singh,2025-07-22,281,2,Churned
648315,Rohit Das,2025-07-22,281,2,Churned
305955,Rohit Sharma,2025-07-22,281,3,Churned
254409,Swati Verma,2025-07-22,281,3,Churned
770244,Manish Khan,2025-07-22,281,1,Churned
320871,Rohit Kapoor,2025-07-22,281,3,Churned
286955,Riya Patel,2025-07-22,281,2,Churned
643879,Swati Singh,2025-07-22,281,3,Churned
125739,Nidhi Reddy,2025-07-22,281,1,Churned
329068,Rashmi Das,2025-07-22,281,3,Churned
645945,Shreya Patel,2025-07-22,281,2,Churned
108666,Preeti Singh,2025-07-22,281,1,Churned
997308,Nidhi Khan,2025-07-22,281,1,Churned
808518,Riya Mehta,2025-07-22,281,2,Churned
172506,Suresh Verma,2025-07-22,281,1,Churned
887532,Anjali Patel,2025-07-22,281,1,Churned
126796,Riya Agarwal,2025-07-22,281,4,Churned
513581,Nidhi Iyer,2025-07-22,281,1,Churned
675731,Isha Gupta,2025-07-22,281,2,Churned
735915,Riya Malhotra,2025-07-22,281,2,Churned
718062,Anjali Kapoor,2025-07-22,281,3,Churned
377976,Swati Singh,2025-07-22,281,2,Churned
275316,Priya Mehta,2025-07-22,281,1,Churned
943628,Ajay Chatterjee,2025-07-22,281,1,Churned
325394,Kunal Iyer,2025-07-22,281,3,Churned
66901,Vivek Kapoor,2025-07-23,280,2,Churned
571188,Neha Patel,2025-07-23,280,3,Churned
671886,Sneha Reddy,2025-07-23,280,2,Churned
561766,Shreya Reddy,2025-07-23,280,2,Churned
569072,Kunal Chatterjee,2025-07-23,280,2,Churned
14665,Anjali Malhotra,2025-07-23,280,2,Churned
172727,Priya Chatterjee,2025-07-23,280,2,Churned
990939,Meera Das,2025-07-23,280,3,Churned
179444,Isha Singh,2025-07-23,280,1,Churned
359682,Aarti Reddy,2025-07-23,280,2,Churned
927775,Neha Verma,2025-07-23,280,3,Churned
244709,Isha Banerjee,2025-07-23,280,2,Churned
304903,Anjali,2025-07-23,280,2,Churned
553635,Shreya Das,2025-07-23,280,2,Churned
771713,Swati Singh,2025-07-23,280,1,Churned
595406,Neha Mehta,2025-07-23,280,2,Churned
779384,Kunal Gupta,2025-07-23,280,3,Churned
646558,Meera Kapoor,2025-07-23,280,3,Churned
449271,Preeti Gupta,2025-07-23,280,2,Churned
445620,Isha Patel,2025-07-23,280,3,Churned
365569,Priya Patel,2025-07-23,280,1,Churned
554898,Suresh Singh,2025-07-23,280,3,Churned
710626,Isha Chatterjee,2025-07-23,280,1,Churned
77654,Priya Gupta,2025-07-23,280,3,Churned
656091,Anjali Patel,2025-07-23,280,2,Churned
504425,Kavita Sharma,2025-07-23,280,2,Churned
937099,Riya Singh,2025-07-23,280,4,Churned
350032,Rashmi Iyer,2025-07-23,280,3,Churned
487126,Kunal Das,2025-07-23,280,2,Churned
901635,Prakash Gupta,2025-07-23,280,2,Churned
278749,Iyer,2025-07-23,280,1,Churned
785550,Kavita Patel,2025-07-23,280,2,Churned
37612,Shreya Agarwal,2025-07-23,280,1,Churned
378352,Riya Patel,2025-07-23,280,2,Churned
33112,Sneha Iyer,2025-07-23,280,2,Churned
332767,Ajay,2025-07-23,280,1,Churned
533608,Preeti Reddy,2025-07-23,280,2,Churned
879551,Vikas Verma,2025-07-23,280,3,Churned
127902,Kunal Agarwal,2025-07-23,280,2,Churned
558672,Prakash Mehta,2025-07-23,280,2,Churned
934768,Shreya Agarwal,2025-07-23,280,2,Churned
671464,Neha Mehta,2025-07-23,280,2,Churned
350307,Swati Das,2025-07-23,280,2,Churned
318087,Rahul Verma,2025-07-23,280,2,Churned
744075,Anjali Das,2025-07-23,280,3,Churned
337571,Suresh Sharma,2025-07-23,280,1,Churned
601015,Suresh Mehta,2025-07-23,280,2,Churned
871501,Meera Reddy,2025-07-23,280,2,Churned
324238,Priya Iyer,2025-07-23,280,2,Churned
659151,Anjali Verma,2025-07-23,280,2,Churned
908854,Kavita Agarwal,2025-07-23,280,3,Churned
969191,Anjali Verma,2025-07-23,280,3,Churned
648656,Priya Das,2025-07-23,280,2,Churned
412472,Shreya Gupta,2025-07-23,280,3,Churned
37270,Rashmi Mehta,2025-07-23,280,3,Churned
903512,Suresh Patel,2025-07-23,280,2,Churned
666982,Sneha Sharma,2025-07-23,280,3,Churned
845202,Rashmi Agarwal,2025-07-23,280,3,Churned
534971,Deepak Agarwal,2025-07-23,280,2,Churned
584577,Meera Singh,2025-07-23,280,1,Churned
776389,Arjun Sharma,2025-07-23,280,2,Churned
41757,Arjun Verma,2025-07-23,280,1,Churned
49873,Pooja Kapoor,2025-07-23,280,2,Churned
326353,Ankit Banerjee,2025-07-23,280,1,Churned
870541,Riya Banerjee,2025-07-23,280,2,Churned
454664,Swati Patel,2025-07-23,280,1,Churned
215853,Vikas Banerjee,2025-07-23,280,1,Churned
110515,Arjun Iyer,2025-07-23,280,3,Churned
632684,Kavita Das,2025-07-23,280,2,Churned
697612,Preeti Khan,2025-07-23,280,3,Churned
260219,Swati Iyer,2025-07-23,280,2,Churned
815876,Nitin Reddy,2025-07-23,280,1,Churned
918627,Anjali Das,2025-07-23,280,2,Churned
107692,Shreya Iyer,2025-07-23,280,1,Churned
82985,Riya Mehta,2025-07-23,280,3,Churned
374422,Preeti Das,2025-07-23,280,2,Churned
469510,Kavita Reddy,2025-07-23,280,3,Churned
291447,Suresh Iyer,2025-07-23,280,2,Churned
525012,Anjali Reddy,2025-07-23,280,1,Churned
543411,Anjali Kapoor,2025-07-23,280,1,Churned
336896,Rohit Agarwal,2025-07-23,280,1,Churned
478274,Swati Gupta,2025-07-23,280,1,Churned
577021,Isha Verma,2025-07-23,280,2,Churned
442732,Aarti Chatterjee,2025-07-23,280,3,Churned
313760,Isha Agarwal,2025-07-23,280,3,Churned
762814,Prakash Khan,2025-07-23,280,4,Churned
446303,Vikas Reddy,2025-07-23,280,2,Churned
606431,Nidhi Singh,2025-07-23,280,1,Churned
654353,Preeti Banerjee,2025-07-23,280,2,Churned
426950,Sanjay Sharma,2025-07-23,280,1,Churned
753361,Amit Patel,2025-07-23,280,3,Churned
353374,Manish Agarwal,2025-07-23,280,3,Churned
727758,Priya Banerjee,2025-07-23,280,1,Churned
897320,Deepak Malhotra,2025-07-23,280,3,Churned
718478,Priya Khan,2025-07-23,280,3,Churned
353409,Sneha Agarwal,2025-07-23,280,1,Churned
706500,Rohit Sharma,2025-07-23,280,3,Churned
870167,Arjun Chatterjee,2025-07-23,280,1,Churned
625006,Isha Banerjee,2025-07-23,280,2,Churned
438833,Meera Malhotra,2025-07-23,280,3,Churned
934298,Vikas Singh,2025-07-23,280,2,Churned
773073,Vivek Kapoor,2025-07-23,280,3,Churned
174932,Preeti Chatterjee,2025-07-23,280,1,Churned
905234,Neha Malhotra,2025-07-23,280,2,Churned
73313,Neha Iyer,2025-07-23,280,2,Churned
377584,Prakash Malhotra,2025-07-23,280,2,Churned
385452,Nitin Mehta,2025-07-23,280,3,Churned
823320,Rashmi Patel,2025-07-23,280,3,Churned
144589,Suresh Kapoor,2025-07-23,280,2,Churned
527997,Riya Banerjee,2025-07-23,280,2,Churned
129145,Pooja Banerjee,2025-07-23,280,3,Churned
12685,Arjun Iyer,2025-07-23,280,1,Churned
140360,Shreya Agarwal,2025-07-23,280,1,Churned
107582,Anjali Sharma,2025-07-23,280,2,Churned
919740,Preeti Banerjee,2025-07-23,280,2,Churned
940443,Shreya Malhotra,2025-07-23,280,2,Churned
360785,Rahul Banerjee,2025-07-23,280,1,Churned
978688,Arjun Malhotra,2025-07-23,280,3,Churned
210528,Pooja Sharma,2025-07-23,280,2,Churned
104401,Vivek Mehta,2025-07-23,280,2,Churned
411153,Nidhi Reddy,2025-07-23,280,1,Churned
689907,Kavita Verma,2025-07-23,280,2,Churned
207991,Ankit Khan,2025-07-23,280,1,Churned
778187,Preeti Khan,2025-07-23,280,2,Churned
919182,Sanjay Das,2025-07-23,280,2,Churned
143757,Preeti Chatterjee,2025-07-23,280,2,Churned
294520,Anjali Reddy,2025-07-23,280,1,Churned
545325,Suresh Khan,2025-07-23,280,2,Churned
221054,Riya Chatterjee,2025-07-23,280,1,Churned
12624,Priya Reddy,2025-07-23,280,3,Churned
211875,Prakash Banerjee,2025-07-23,280,3,Churned
270326,Nidhi Patel,2025-07-23,280,3,Churned
491592,Sneha Gupta,2025-07-23,280,3,Churned
790795,Nitin Chatterjee,2025-07-23,280,2,Churned
869421,Preeti Banerjee,2025-07-23,280,2,Churned
799088,Sneha Kapoor,2025-07-23,280,2,Churned
350239,Ajay Sharma,2025-07-23,280,2,Churned
397576,Kunal Kapoor,2025-07-23,280,2,Churned
94242,Vikas Mehta,2025-07-23,280,3,Churned
235979,Rahul Verma,2025-07-23,280,2,Churned
200670,Nidhi Agarwal,2025-07-23,280,1,Churned
337107,Kapoor,2025-07-23,280,2,Churned
939598,Nidhi Mehta,2025-07-23,280,3,Churned
704650,Meera Reddy,2025-07-23,280,2,Churned
85869,Kavita Singh,2025-07-23,280,2,Churned
197564,Rohit Banerjee,2025-07-23,280,3,Churned
894075,Nitin Mehta,2025-07-23,280,1,Churned
187586,Manish Kapoor,2025-07-23,280,1,Churned
863608,Nidhi Gupta,2025-07-23,280,1,Churned
893146,Rashmi Banerjee,2025-07-23,280,3,Churned
377168,Priya Reddy,2025-07-23,280,3,Churned
455136,Rohit Singh,2025-07-23,280,2,Churned
138890,Priya Chatterjee,2025-07-23,280,2,Churned
761092,Nitin Agarwal,2025-07-23,280,3,Churned
715224,Agarwal,2025-07-23,280,2,Churned
261374,Arjun Chatterjee,2025-07-23,280,1,Churned
830164,Isha Singh,2025-07-23,280,3,Churned
970502,Amit Sharma,2025-07-23,280,4,Churned
451079,Vikas Verma,2025-07-23,280,2,Churned
717699,Kunal Sharma,2025-07-23,280,1,Churned
695150,Meera Singh,2025-07-23,280,3,Churned
498455,Preeti Khan,2025-07-23,280,2,Churned
676014,Shreya Sharma,2025-07-23,280,1,Churned
50484,Shreya Iyer,2025-07-23,280,2,Churned
861235,Rohit Gupta,2025-07-23,280,2,Churned
970982,Nidhi Verma,2025-07-23,280,3,Churned
442552,Suresh Banerjee,2025-07-23,280,2,Churned
777949,Aarti Khan,2025-07-23,280,3,Churned
519212,Shreya Khan,2025-07-23,280,1,Churned
252963,Pooja Patel,2025-07-23,280,3,Churned
840789,Preeti Gupta,2025-07-23,280,2,Churned
283087,Pooja Banerjee,2025-07-23,280,3,Churned
945637,Aarti Gupta,2025-07-23,280,2,Churned
432336,Rahul Malhotra,2025-07-23,280,1,Churned
72170,Swati Agarwal,2025-07-23,280,2,Churned
115090,Nidhi Khan,2025-07-23,280,3,Churned
994360,Ajay Verma,2025-07-23,280,1,Churned
93935,Isha Chatterjee,2025-07-23,280,2,Churned
398287,Shreya Mehta,2025-07-23,280,4,Churned
1245,Manish Agarwal,2025-07-23,280,3,Churned
344663,Preeti Patel,2025-07-23,280,2,Churned
837596,Swati Verma,2025-07-23,280,2,Churned
984152,Meera Sharma,2025-07-23,280,3,Churned
105403,Manish Verma,2025-07-23,280,2,Churned
540814,Sneha Kapoor,2025-07-23,280,3,Churned
882862,Isha Gupta,2025-07-23,280,1,Churned
827189,Nitin Patel,2025-07-23,280,2,Churned
159722,Priya Das,2025-07-23,280,2,Churned
616167,Nitin Sharma,2025-07-23,280,2,Churned
237410,Sneha Reddy,2025-07-23,280,3,Churned
690582,Nidhi Mehta,2025-07-23,280,2,Churned
121131,Manish Patel,2025-07-23,280,1,Churned
59831,Swati Banerjee,2025-07-23,280,2,Churned
227839,Preeti Agarwal,2025-07-23,280,2,Churned
49362,Swati Kapoor,2025-07-23,280,3,Churned
536617,Preeti Das,2025-07-23,280,1,Churned
999320,Shreya Patel,2025-07-23,280,4,Churned
119034,Nitin Agarwal,2025-07-23,280,1,Churned
639030,Riya Gupta,2025-07-23,280,3,Churned
409412,Ajay Malhotra,2025-07-23,280,1,Churned
979193,Shreya Banerjee,2025-07-23,280,3,Churned
389572,Rashmi Mehta,2025-07-23,280,2,Churned
369219,Neha Kapoor,2025-07-23,280,2,Churned
776145,Rohit Iyer,2025-07-23,280,1,Churned
805811,Ajay Mehta,2025-07-23,280,1,Churned
636640,Nidhi Gupta,2025-07-23,280,5,Churned
218563,Swati Malhotra,2025-07-23,280,1,Churned
238870,Nidhi Gupta,2025-07-23,280,2,Churned
196206,Vikas Mehta,2025-07-23,280,2,Churned
489499,Swati Agarwal,2025-07-23,280,2,Churned
852797,Manish Patel,2025-07-23,280,2,Churned
318754,Vivek Iyer,2025-07-23,280,2,Churned
446521,Swati Chatterjee,2025-07-23,280,3,Churned
904194,Anjali Iyer,2025-07-23,280,3,Churned
844839,Rahul Khan,2025-07-23,280,2,Churned
826411,Swati Mehta,2025-07-23,280,3,Churned
243627,Kavita Patel,2025-07-23,280,1,Churned
724584,Rohit Kapoor,2025-07-23,280,1,Churned
638472,Banerjee,2025-07-23,280,2,Churned
386703,Sanjay Singh,2025-07-23,280,2,Churned
494246,Rashmi Patel,2025-07-23,280,4,Churned
66410,Neha Das,2025-07-23,280,2,Churned
307659,Ankit Verma,2025-07-23,280,3,Churned
221780,Isha Agarwal,2025-07-23,280,2,Churned
258196,Sanjay Agarwal,2025-07-23,280,3,Churned
613786,Kavita Agarwal,2025-07-24,279,2,Churned
773239,Swati Gupta,2025-07-24,279,2,Churned
924926,Arjun Kapoor,2025-07-24,279,3,Churned
754521,Neha Reddy,2025-07-24,279,2,Churned
197670,Priya Reddy,2025-07-24,279,1,Churned
640165,Amit Mehta,2025-07-24,279,2,Churned
115029,Riya Verma,2025-07-24,279,2,Churned
129258,Prakash Khan,2025-07-24,279,2,Churned
927729,Shreya Sharma,2025-07-24,279,3,Churned
127032,Meera Kapoor,2025-07-24,279,1,Churned
231331,Sanjay Agarwal,2025-07-24,279,2,Churned
40789,Anjali Agarwal,2025-07-24,279,1,Churned
413178,Rahul Iyer,2025-07-24,279,2,Churned
455648,Shreya Verma,2025-07-24,279,2,Churned
66176,Neha Banerjee,2025-07-24,279,3,Churned
844815,Rashmi Gupta,2025-07-24,279,2,Churned
496430,Ajay Singh,2025-07-24,279,2,Churned
296411,Deepak Reddy,2025-07-24,279,5,Churned
393011,Preeti Reddy,2025-07-24,279,2,Churned
520639,Riya Agarwal,2025-07-24,279,1,Churned
68101,Pooja Gupta,2025-07-24,279,3,Churned
199159,Isha Kapoor,2025-07-24,279,2,Churned
962201,Preeti Das,2025-07-24,279,1,Churned
29717,Nitin Patel,2025-07-24,279,3,Churned
30561,Deepak Verma,2025-07-24,279,1,Churned
376913,Preeti Chatterjee,2025-07-24,279,3,Churned
915004,Manish Singh,2025-07-24,279,2,Churned
486541,Anjali Khan,2025-07-24,279,2,Churned
246723,Kavita Singh,2025-07-24,279,2,Churned
462891,Suresh Kapoor,2025-07-24,279,2,Churned
624571,Sanjay Agarwal,2025-07-24,279,4,Churned
179450,Vivek Mehta,2025-07-24,279,2,Churned
698882,Neha Malhotra,2025-07-24,279,2,Churned
366199,Pooja Gupta,2025-07-24,279,3,Churned
992806,Amit Singh,2025-07-24,279,1,Churned
554420,Anjali Banerjee,2025-07-24,279,3,Churned
260910,Suresh Iyer,2025-07-24,279,1,Churned
280299,Sanjay Patel,2025-07-24,279,3,Churned
858857,Neha Singh,2025-07-24,279,3,Churned
781166,Rahul Patel,2025-07-24,279,2,Churned
126966,Preeti Mehta,2025-07-24,279,2,Churned
155996,Neha Kapoor,2025-07-24,279,1,Churned
448773,Riya Chatterjee,2025-07-24,279,2,Churned
252051,Swati Banerjee,2025-07-24,279,3,Churned
115484,Pooja Reddy,2025-07-24,279,3,Churned
149289,Aarti Malhotra,2025-07-24,279,2,Churned
957193,Anjali Reddy,2025-07-24,279,1,Churned
726605,Sanjay Patel,2025-07-24,279,2,Churned
303839,Arjun Khan,2025-07-24,279,3,Churned
92521,Kavita Malhotra,2025-07-24,279,3,Churned
557505,Isha Kapoor,2025-07-24,279,3,Churned
760465,Preeti Reddy,2025-07-24,279,2,Churned
421449,Sneha Malhotra,2025-07-24,279,3,Churned
845978,Rahul Das,2025-07-24,279,2,Churned
273887,Prakash Mehta,2025-07-24,279,3,Churned
844005,Vikas Khan,2025-07-24,279,1,Churned
867930,Neha Sharma,2025-07-24,279,1,Churned
765370,Meera Verma,2025-07-24,279,2,Churned
155309,Isha Mehta,2025-07-24,279,1,Churned
755336,Suresh Agarwal,2025-07-24,279,4,Churned
504498,Kunal Agarwal,2025-07-24,279,3,Churned
825292,Aarti Patel,2025-07-24,279,3,Churned
644594,Rashmi Mehta,2025-07-24,279,3,Churned
675088,Rashmi Patel,2025-07-24,279,1,Churned
514665,Meera Iyer,2025-07-24,279,2,Churned
911550,Sneha Mehta,2025-07-24,279,2,Churned
145809,Kavita Iyer,2025-07-24,279,2,Churned
682690,Sneha Singh,2025-07-24,279,2,Churned
369985,Meera Gupta,2025-07-24,279,2,Churned
559444,Meera Verma,2025-07-24,279,3,Churned
644703,Anjali Patel,2025-07-24,279,1,Churned
636255,Aarti Agarwal,2025-07-24,279,2,Churned
113240,Rohit Agarwal,2025-07-24,279,2,Churned
754248,Vikas Malhotra,2025-07-24,279,2,Churned
366128,Vivek Verma,2025-07-24,279,2,Churned
562792,Pooja Khan,2025-07-24,279,3,Churned
361692,Kavita Kapoor,2025-07-24,279,2,Churned
479935,Pooja Banerjee,2025-07-24,279,3,Churned
630968,Rahul Malhotra,2025-07-24,279,2,Churned
795140,Sneha Khan,2025-07-24,279,2,Churned
403325,Deepak Agarwal,2025-07-24,279,3,Churned
872037,Swati Banerjee,2025-07-24,279,2,Churned
737510,Pooja Gupta,2025-07-24,279,2,Churned
789345,Nitin Mehta,2025-07-24,279,1,Churned
